LAMMPS data file via write_data, version 7 Aug 2019, timestep = 2000000

191 atoms
2 atom types

0.0000000000000000e+00 1.2420000000000000e+01 xlo xhi
0.0000000000000000e+00 1.2420000000000000e+01 ylo yhi
0.0000000000000000e+00 1.2420000000000000e+01 zlo zhi

Masses

1 15.999
2 1.008

Atoms # atomic

153 2 7.3034933521856638e-01 1.1161453413853653e+01 9.9910121434606614e-01 0 -2 -3
49 1 2.3772733200707519e+00 8.8499107850186132e+00 4.0912988096932850e+00 -2 -2 3
128 2 7.2190432584263906e+00 9.2662706638849546e+00 1.1501147241706506e+00 -2 0 2
180 2 8.1981204477569101e+00 1.2227557015136890e+01 2.8472352038359920e+00 -1 0 0
34 1 8.0233298406055464e+00 1.1432875646237267e+01 2.3149412568543535e+00 1 3 2
50 2 7.7885656146744129e+00 1.0652158373162836e+01 3.7117808327707600e+00 -1 -1 1
57 2 1.2074350873518185e+01 1.2175304648082175e+01 5.5406471800252410e-01 -2 0 2
61 1 1.0061586304332247e+01 1.2119571273904457e+01 6.4811927613222575e-02 -1 2 0
130 1 1.2408920517356430e+01 9.0641680339789428e+00 5.1200445864119315e-01 -1 -1 -2
183 2 1.1552370158751796e+01 9.4039654533598984e+00 9.2926663245893415e-01 1 0 -2
95 2 9.3603472735135593e+00 1.1631741751435799e+01 4.9268406487471023e-01 -2 -2 2
20 2 9.7601804539545256e+00 1.0724100467790198e+01 2.5005108489919925e+00 0 -7 -1
175 1 1.0679712729591509e+01 1.0381913247408848e+01 2.5660893277443670e+00 -2 1 -3
74 2 1.1133747863461839e+01 1.1131094968455164e+01 2.9897949780224411e+00 -2 -1 -2
140 2 1.0686429262411513e+01 9.3472392611577586e+00 3.8795914483794127e+00 -4 0 -1
171 2 1.5404199843818722e+00 1.9890764297150796e+00 4.3637150139171004e+00 -2 3 -1
115 1 9.2082221819941279e-01 1.5262699338502084e+00 4.9895180629957014e+00 2 2 1
116 2 3.9186863502110442e-01 2.2595180435520743e+00 5.3260182590907617e+00 2 2 1
11 2 2.4489108893434182e+00 1.1739651407951082e+00 7.5760464819239060e+00 0 0 2
104 2 1.9912739721892023e+00 1.2780523449479286e+00 6.1102831083470575e+00 1 0 -2
189 2 3.9456193263581616e+00 3.1588395707703327e+00 5.6656641695128593e+00 -2 -2 0
31 1 2.7983346293603946e+00 1.0391486831589243e+00 6.6911718624696643e+00 1 -1 -2
187 1 4.4170509826026318e+00 3.8689043910364900e+00 5.3003278908844589e+00 -2 -2 0
3 2 5.2837672115690930e+00 3.5022659849981106e+00 5.0082989653736778e+00 -1 0 1
111 2 4.7904516275311408e+00 1.6726706827089923e+00 7.7997238211898354e+00 -2 2 -1
160 1 7.9900978562831870e+00 1.5182471283392303e+00 6.6221378638808943e+00 1 3 0
191 2 7.3271057550628029e+00 1.3326271243327987e+00 7.3530486953390346e+00 1 5 0
146 2 6.8876539736428315e+00 4.4385384237230657e-01 5.4277970040295935e+00 -1 -1 1
79 1 5.7011504188789086e+00 1.6258369938215362e+00 8.1410045927929708e+00 -2 0 1
30 2 6.3342286423926843e+00 3.6309671567840045e+00 7.7933359615989524e+00 -1 1 2
8 2 1.1880751857627613e+01 6.8019036328028604e-01 4.1752139777884549e+00 0 5 0
148 1 1.1639244296357374e+01 3.6349184107867365e+00 5.5836265573502217e+00 -2 -1 -2
149 2 1.0919471307838661e+01 3.6713190087551930e+00 6.2972622947321204e+00 -2 0 -2
93 2 8.7394144828229265e+00 3.2279919649055056e+00 7.1298996506961299e+00 2 -2 -1
142 1 9.6176899054682039e+00 3.6689610349136976e+00 7.4288874765244195e+00 1 2 0
168 2 8.7635501565471063e+00 9.6476716213532787e-01 6.6089246951599270e+00 3 4 1
24 2 3.6183452332110053e+00 7.6940118818767571e+00 4.3318947058165298e+00 -1 0 -1
96 2 1.0630905921075484e+00 6.2853128826181699e+00 6.6594965129411454e+00 -1 1 -2
94 1 1.2687983004824162e+00 5.3431278566913711e+00 6.6237660596993262e+00 -1 1 -2
166 1 6.2268923420807387e-01 6.7857486532851317e+00 4.4083382076198214e+00 2 0 1
167 2 1.2340561216634729e+00 7.5456438471120348e+00 4.2680991179813850e+00 2 0 1
117 2 1.8636823698470741e+00 5.2555096430698827e+00 5.8279817709978365e+00 1 0 -3
120 2 4.0914883161578874e+00 7.9593014993200546e+00 8.0192717473770720e+00 1 -2 2
22 1 4.2021033755775434e+00 6.8436890059005195e+00 4.3238600837163927e+00 -1 0 -1
136 1 7.9269289280504420e+00 4.8032430467021197e+00 4.1844985621237054e+00 -1 -1 1
119 2 7.8781448039373938e+00 5.5366328786733794e+00 4.7607168475662700e+00 -2 0 2
181 1 5.0921757357269311e+00 6.7212079970409428e+00 6.9105593929554034e+00 -1 3 0
174 2 4.4906982808900944e+00 6.5095099293912364e+00 6.1311510683277959e+00 -1 6 0
66 2 5.1137072599213491e+00 5.9406850432772975e+00 7.4567526141196261e+00 0 4 0
81 2 6.1966471620828045e+00 7.4331385813900486e+00 4.8269531835822077e+00 -3 0 0
35 2 6.8279797475203816e+00 8.0167402464612643e+00 6.1115916656826474e+00 0 -2 0
40 1 7.0632078279245691e+00 7.7556440399392308e+00 5.2064625615019979e+00 0 -3 -2
88 1 6.3622909559414875e+00 4.5083686713126436e+00 8.1955729755566438e+00 0 4 -3
65 2 7.7377644823643674e+00 7.4715386852239956e+00 8.2668649287021321e+00 -1 -1 2
78 2 1.2330312057204745e+01 4.2650337811192847e+00 5.9548704776398607e+00 0 0 0
122 2 1.2203205288984817e+01 7.2943030715649986e+00 4.5185854362637476e+00 1 -1 0
135 2 9.4957717466501670e+00 6.6329972336704000e+00 6.5042224958700716e+00 -2 5 -3
97 1 1.0171791248812028e+01 6.6405968921942433e+00 5.8407390503056789e+00 -1 2 0
110 2 1.0209529407579589e+01 8.1590439803853663e+00 4.8843028342718169e+00 -2 -1 -2
47 2 1.0107712463522954e+01 5.7608221226225718e+00 5.4744752341325471e+00 -2 4 -3
131 2 9.4521500869283805e+00 4.5826278545166854e+00 7.8810611630722880e+00 0 2 1
64 1 8.2977206000062829e+00 6.6224112909141475e+00 8.1307268190060551e+00 -1 -1 2
169 1 3.2444512946642963e+00 1.0998739749205066e+01 5.6884877360061683e+00 -1 0 -2
150 2 2.6584714527535378e+00 9.5167475820543341e+00 4.7905209052481048e+00 0 -2 -1
156 2 2.8108286326848657e+00 1.1736088886323300e+01 5.1528841733672230e+00 3 -3 0
141 2 4.0347559016391399e+00 1.1261328053840623e+01 6.2160363301483619e+00 -3 1 0
55 1 1.3483225238889127e+00 1.0868375933209348e+01 7.8325342817670718e+00 0 -3 1
129 2 1.9948156401500854e+00 1.1053989188029215e+01 7.0550899467051380e+00 0 -2 0
23 2 5.4218804776900631e-01 1.0340124827860937e+01 7.6238227032670940e+00 -1 1 2
145 1 6.0448908997260142e+00 1.2391461435125880e+01 5.0796782869452111e+00 -1 -2 1
87 2 6.3541580884885880e+00 1.1503761329689283e+01 5.0504420866123505e+00 -1 0 3
138 2 7.4598978687355588e+00 9.4254904688514731e+00 4.7587077643541198e+00 -2 0 0
157 1 7.6806453087464162e+00 1.0376501886384508e+01 4.6714441813196794e+00 -2 -3 1
36 2 1.0711685781149901e+01 1.2348863127413830e+01 4.9465999171417163e+00 1 3 2
190 1 1.0775622498016464e+01 8.9351835643033866e+00 4.7606866724360062e+00 -1 3 0
188 2 1.1462118687405015e+01 8.8262351065687348e+00 6.5561387874278694e+00 -2 1 1
58 1 1.1511510488623395e+01 9.3178649448848958e+00 7.4119913965255764e+00 2 -1 -4
90 2 9.2166570328305024e+00 1.0829415536130663e+01 5.5066872105756914e+00 -1 0 -1
52 1 9.8712133245758498e+00 1.1288221248542172e+01 6.0045088280342451e+00 -1 -2 3
32 2 1.0481502252988655e+01 1.0568519733572980e+01 6.2880913919051560e+00 -1 -1 0
18 2 9.5429108862487126e+00 1.1670579714479752e+01 7.9096140413437830e+00 -2 -1 3
59 2 1.1337115331866292e+01 8.6747747504146471e+00 8.0931533843864329e+00 2 -1 -4
13 1 2.7328301358354423e+00 1.9297328731460428e+00 9.2109804910519024e+00 2 -1 -3
48 2 2.1839933269484830e+00 1.3371065255916919e+00 9.8035697402127600e+00 3 1 -4
105 2 2.1761662633970738e+00 2.7333321106215909e+00 9.1993529372572684e+00 2 1 -1
72 2 2.1537281995891080e+00 3.1370494841155332e+00 1.2090453016873688e+01 2 0 -2
70 1 2.3808757987237064e+00 4.0882031611820908e+00 1.1845290454824577e+01 2 0 -2
21 2 5.6007889104615147e+00 7.4398957890185136e-01 1.1441258996128958e+01 1 -2 0
161 2 4.1741108132022156e+00 6.9269087792673611e-01 1.0690892790833596e+01 2 4 -1
73 1 5.0721258777106035e+00 3.3430316708214258e-01 1.0675391706431316e+01 1 -2 0
51 2 5.6592998153807450e+00 1.5760201442944601e+00 9.0945358278215949e+00 -1 0 1
164 2 1.1791073432588190e+01 2.7831386171745760e+00 1.1708804882138875e+01 -1 -1 2
113 2 8.6263752680942201e+00 2.9807939052757337e+00 1.2127950730849088e+01 2 1 -2
177 2 8.6158026445922786e+00 2.0504945694807555e+00 1.0145015380455501e+01 2 0 -2
124 1 8.4300202438023142e+00 3.0063699610413197e+00 1.0173930012626199e+01 1 1 -2
125 2 9.3319183367641241e+00 3.3896536579384606e+00 1.0103809765648595e+01 1 1 -2
28 1 1.1129913577940515e+01 4.0408122597826681e+00 1.0481071946957334e+01 -2 -1 2
33 2 1.1778395189162028e+01 4.1346016570682522e+00 9.7667632466668461e+00 0 -1 -1
45 2 2.0391560786913918e+00 7.2762691181449188e+00 1.1924895061057727e+01 0 -2 -2
44 2 1.5554395311544382e+00 4.7795637983113402e+00 9.9173291673453985e+00 1 -2 -1
43 1 1.2281033851252341e+00 4.3146807737563693e+00 9.1139545451691610e+00 1 -2 -1
152 2 1.4824654416930543e+00 4.8371991128533676e+00 8.3417836961428282e+00 0 0 0
41 2 2.3309992790315071e+00 7.0869051819193549e+00 9.7303802196110496e+00 2 3 -2
118 1 1.6152453783907625e+00 6.9045036942092146e+00 1.0380425131191441e+01 3 2 -1
80 2 7.2180566663529921e-01 7.2676976369570720e+00 9.9593094511072806e+00 1 2 -1
6 2 5.7695853258696852e+00 5.0373800669403570e+00 1.1631431251568415e+01 -1 1 2
92 2 4.2798739054872534e+00 4.8404402443123944e+00 1.1215872822145556e+01 -1 2 2
53 2 5.0347765326947496e+00 7.1306014817803121e+00 1.0885240957502972e+01 -1 -2 3
91 1 5.1329967178228593e+00 5.2390281721710759e+00 1.0920549922125543e+01 -1 2 2
143 2 6.0144040180018274e+00 4.2655411249845026e+00 9.1284188019145720e+00 1 -2 2
98 2 4.3344569118395633e+00 8.1972796913873509e+00 1.0147964876091015e+01 0 0 0
85 1 5.0624426068271502e+00 8.0724466523136531e+00 1.0789064994824752e+01 -1 -1 0
15 2 7.7075045946045666e+00 5.8415054234916592e+00 8.2860830146478950e+00 -2 0 1
14 2 8.0026871109850610e+00 6.6454289897295276e+00 1.0591002110511482e+01 1 0 -1
173 2 1.1335985828332729e+01 6.9573898852955267e+00 1.2166659522830717e+01 -2 2 -1
108 2 1.1262184470262929e+01 4.8778256658558155e+00 1.1072576328268314e+01 -1 -2 -3
144 2 8.6132219915270056e+00 5.3241923030353506e+00 1.0515400404899795e+01 -1 2 1
109 1 1.1158218504860661e+01 8.0692402262795415e+00 9.8659057059121249e+00 -1 1 0
147 2 1.0642038168494931e+01 7.4763492836892746e+00 1.0429048676536480e+01 0 1 1
7 1 8.6207099847068260e+00 6.1429157574738786e+00 1.1085519591115988e+01 -1 0 2
26 2 2.9984315001707076e+00 9.1467293384353550e+00 8.3637205314514222e+00 0 -2 2
25 1 3.4110723924563948e+00 8.2926930661265033e+00 8.6445681932531233e+00 0 -2 2
17 2 1.7997749668017395e+00 1.1248711552781485e+01 9.3430915856854320e+00 -1 0 0
67 1 1.8635289923813796e+00 1.1471443983247188e+01 1.0311034051805493e+01 1 0 0
12 2 2.6580712556066213e+00 1.1116177495478812e+01 1.0798665451174003e+01 0 0 3
2 2 6.2875389083143371e+00 8.4321399948052829e+00 9.4772448698456735e+00 -1 0 1
154 1 4.2089221680094511e+00 1.0538915479916646e+01 1.1960692364832267e+01 3 -2 -2
165 2 4.7804953143306586e+00 1.1236288904570785e+01 1.1673905826413510e+01 -1 -3 3
39 2 7.0036713616501558e+00 1.1619667517440160e+01 1.0380893863063193e+01 -1 -4 3
155 2 4.5492657692199145e+00 9.7013213509281666e+00 1.1672922608610811e+01 3 -2 -2
139 1 7.7515732439568730e+00 1.0936651075960356e+01 1.0171427318634663e+01 -4 -1 -1
82 1 6.8337738229798086e+00 8.7266332482178512e+00 8.7375021995634778e+00 3 -1 -1
84 2 7.2314800296676482e+00 9.6124701156891579e+00 8.9739365153701005e+00 3 -1 -1
83 2 1.2272924620351290e+01 1.0815291809290851e+01 1.0684729769177155e+01 3 -3 -3
38 2 1.0889045835276999e+01 1.1255262257988317e+01 1.1288858786466893e+01 1 -3 -4
19 1 1.1363802480383077e+01 1.0732839822480704e+01 1.0560421549603861e+01 3 -2 -3
132 2 8.4146742559009891e+00 1.1450882164102472e+01 9.6406764091365638e+00 1 1 0
112 1 9.6250980925228795e+00 1.2223685873453373e+01 8.7146274687109671e+00 -1 0 -2
123 2 1.0403533323176053e+01 1.1784585752096271e+01 9.1977122426508888e+00 -2 -2 -1
68 2 1.1146773861570846e+01 8.9145882717248810e+00 1.0399588262051104e+01 1 1 2

Velocities

179 8.2852496830511697e+00 -3.0866950441348873e-01 4.3209211466845057e+00
37 -2.1988384441310243e+00 -1.8364914672427988e+00 5.1713427125136509e+00
56 8.3447529702387886e+00 3.0163571394121181e+01 7.2744648582866072e+00
185 1.4946961241127063e+01 -1.2250095767715203e+01 1.4052497527921306e+01
5 4.4019196229527742e+00 -1.3889123473331306e+01 -1.4164413573032393e+01
4 -1.4615404356699457e-01 -6.0428958906206538e-02 3.6835942699951757e-01
163 6.5308557247329428e+00 5.9994858714574519e+00 -2.2037686809571801e+00
60 -2.1433783705941266e+01 -6.3979096972036062e+00 -7.7690495797842454e+00
107 1.5337329820937638e+01 1.1132843235688169e+01 -3.9195268674123589e+01
159 1.1111997569183916e+00 2.0823595464070348e+01 1.7822812055271016e+00
184 5.0383284383929778e+00 -1.6904215956732278e+00 -5.1038769247081763e+00
99 1.0242407972878905e+01 -2.5148709808255656e+01 2.3308672617306080e+01
121 -2.0668319464898244e+00 -1.1900330053629592e+01 1.0527415571224246e+01
186 -3.0967935076318307e+00 1.0412816693447251e+01 -1.8806978516035173e+01
16 2.1585098428139968e+00 -1.9480335247521350e+00 -5.9064522425228416e-01
162 1.0491632527866857e+01 7.3249797937333865e+00 5.1092332532281297e+00
100 4.7392309678575950e+00 7.5426113642457162e+00 -9.7798057887783618e-01
170 -1.0509198271183958e+01 -8.5519816475895141e+00 -1.0627130712294193e+01
29 -2.8554671863729002e+01 1.9160867302568196e+01 -3.3092155473596684e+01
101 3.2621319706032786e+01 -7.6763238596842065e+00 1.2517668336593406e+01
182 1.1697486177538220e+01 -1.9249036801669071e+01 6.5629989628538397e+00
62 -2.8686816931556596e+00 1.3102908218531569e+01 -4.0365634704363247e+00
103 -1.8970947007691141e+00 -8.2190884018185006e-01 -3.3404387354045117e+00
134 -3.1677720038731138e+01 1.2628389584081174e+00 -2.3858788473736272e+01
1 2.4972276243263831e+00 6.1487404503501686e-01 4.6651472740127238e+00
86 -6.2466118040052869e+00 -1.0884619447761343e+01 4.5915944993463880e+00
151 1.2351041717062947e+00 -1.8452786331329032e-01 4.4270667391115710e+00
89 -1.0874873112065961e+01 -4.5366661788721006e+00 1.8799320833607727e+01
46 -8.8931677791100894e-02 4.0005951774902071e+00 -3.9339295795198770e+00
158 1.2934551430911869e+01 -2.2530425109180882e+01 1.0198645439155706e+01
126 1.9345089226828811e+00 9.6913139439831877e+00 1.1773343124193618e+01
71 -3.0587109214570805e+01 6.7992929547734828e+00 -5.4336927815277196e+00
54 3.0655709204632547e+01 -1.8258943988035011e+01 -3.2968309032336411e+00
76 1.0141508159483417e+01 1.1886333810214766e+00 -2.9325361867348758e+00
102 1.0381318403849619e+01 9.1968766976814997e-02 -2.1390068266234113e+01
77 -2.1247124703616542e+01 3.3031818002529856e+00 5.7371425283335009e+00
27 1.8474012495586802e+01 3.4887426057558827e+01 -1.4732857668316562e-01
9 6.8415383837000272e+00 3.7092431267135066e+00 1.5893036159186993e-01
106 1.9561950960140702e+00 5.4164040397865785e+00 -5.7182372775012015e-02
114 4.2989257786204327e+00 1.1842935607783151e+01 2.1518745645138171e+01
178 3.1266186137597183e+00 9.2209328007664215e+00 6.6524426428299384e+00
133 5.3778928833242956e+00 4.6118432100108695e+00 2.2056492109545527e+00
137 2.6158559116161522e+00 2.3197796689801926e+01 -7.4825438571335123e+00
42 3.3090571016417449e+00 3.4538921869112777e+01 2.9647226761192278e+00
69 -9.8982459696982481e+00 8.8104524816382970e+00 -1.0199175923018521e+01
172 2.2712060027446603e+00 -4.0928053717148520e+00 3.5820627092848145e+00
127 -6.3559431723329918e-01 -4.9322999933519407e+00 9.7551373256575902e-01
176 -3.9893919660298053e+01 -1.0529701485946539e+01 -2.2058213675238726e+01
10 3.0639098839929479e+00 -5.9102017342268018e+00 -1.6073408612898286e+00
75 2.1833415160058802e+00 -4.5009364239956859e+01 -1.2152299986213283e+01
63 6.4943634475095624e-01 5.1465487375357519e+01 -4.1983793607757836e-01
153 1.8289489430308241e+00 -1.0032037100031365e+01 -3.8339330437303705e+00
49 1.2778679922313616e+00 8.3197725742116790e-01 3.8476837781004170e+00
128 -2.3032170750044116e+01 -2.7127647430930910e+01 -3.2970095745745084e+01
180 4.0393962020077929e+01 -5.4687086007406700e+00 -1.1898955877808813e+01
34 -7.7642476399745042e-01 4.4367204309314445e+00 3.9406262505992848e+00
50 -1.5377366489828994e+01 4.4163693976793530e+00 1.0472085252425483e+01
57 -9.1081008550508962e+00 3.1378005018449620e+01 -7.8130581557893661e+00
61 1.3297685404810629e+00 -2.3324807607828508e+00 4.8467510148671762e+00
130 -6.0545837414313324e+00 2.0051919239130873e+00 6.5504170169971609e-01
183 6.7269344755584486e+00 9.6854918950593660e+00 -1.2238562628909865e+01
95 -8.0047330810634048e+00 -1.5860934312241410e+00 -4.5716853124997350e+01
20 -2.3806515740213094e+01 1.3546019907666572e+01 -1.9536984632593885e-01
175 2.5336212949857662e+00 2.4559495574471968e+00 2.0359375648970177e+00
74 1.6032691055516594e+01 -7.8544309892288497e+00 9.1412782523496841e+00
140 9.7760404618923467e+00 -3.4337685638420893e+01 -3.4165141391712432e+01
171 2.5524616297628700e+01 1.9187185042836798e+01 -5.9105055205765478e-01
115 -2.5354613113258284e+00 6.9628548839654201e+00 9.1584443138568128e-01
116 -1.6478526602943305e+01 1.2574042809998755e+01 1.7351013067869996e+01
11 2.5885429982498803e+01 -4.3606412244728698e+00 4.8082364150916712e+00
104 1.8865534716538765e+01 -8.8306629382478530e+00 1.8000219741128227e+01
189 -1.7736664730667965e+01 -1.8336237344715844e+01 -9.8134590285641359e+00
31 -3.6933541549861113e+00 7.4417680073305075e+00 -1.0111387832716812e+01
187 -7.2997561213332425e+00 -3.6602878731234151e-01 -4.6031249064287820e+00
3 5.2146736594504004e+00 2.4200126191771364e+01 -6.2547858196940860e+00
111 7.4705331152657033e+00 -1.5577445865081414e+01 2.2430638680412816e+01
160 -8.6530591475402225e+00 -1.8211184868780887e+00 8.3785766020275254e+00
191 1.3908470232270890e+01 -9.1655414873806407e-01 3.3410746827415356e+00
146 2.2819830125042056e+01 3.9260185792055942e+00 -1.2260089350040184e+01
79 -1.2091038402280343e+00 -8.9380316629219649e+00 -5.8793119571546502e+00
30 -1.5226701782485753e+01 1.0749014991392194e+01 5.5412288266843248e+00
8 -1.1887829923442732e+01 -1.0012787127462364e+01 1.2167868531555484e+01
148 -6.1505913016947344e-01 -5.4502054895033680e+00 -5.6137761081329778e+00
149 2.4964708037915170e+01 -2.4608353140638382e+01 1.0341308311733187e+01
93 1.9565004779399888e+00 -1.3180323515071097e+00 -3.1884727863001849e+01
142 2.6362921734417006e+00 3.5245941485964455e-01 -4.4532721618351587e+00
168 2.3646234723310688e+01 1.2451709161081425e+01 4.8563175228371591e+00
24 3.1385753055245836e+01 -2.3463262904855331e+01 -1.1543194843572046e+01
96 -1.0592626037523539e+01 -1.5008361222149377e+01 2.4311998666686218e+01
94 1.3572897105952211e+00 1.3208390301356459e+00 -1.2076642375646615e-01
166 9.2044409292918417e+00 -6.7417647542482395e-01 -8.5622979287492862e-01
167 1.9339689850388936e+01 2.2413741481832663e+01 -1.8401634040133299e+01
117 -1.5664910520882991e+01 1.2606588695494986e+01 1.2681175843374811e+01
120 1.7630434148618850e+01 -2.5461207949487612e+00 2.3132264975716890e+00
22 -4.8640132261502211e+00 7.5697621356323239e+00 -2.9501637296484686e+00
136 2.6132368641482717e+00 9.6488933502627472e-01 -1.0250624440885807e-01
119 -1.9112647180696023e+01 -1.7013129458800886e+01 7.5201174637569475e+00
181 1.9019212088448685e+00 -1.7549551596275632e+00 5.0358240281162079e+00
174 -3.9864522621295357e+01 -5.8115655154719770e-01 5.8105782250549360e+00
66 3.1778942150950066e+01 2.3911538180195496e+01 9.7765639361303318e+00
81 -4.0145113786950120e+00 -2.8789814533120889e-01 1.0523733967250832e+01
35 2.8841304103731890e+01 1.4763331774694494e+01 1.4239249683250513e+01
40 1.7502275892314876e+00 -7.7097061566782585e+00 1.4909338129558947e-01
88 -2.2929074460669008e+00 7.6631306619238426e+00 -3.8077471879487743e+00
65 3.3088310534285263e+01 -4.8420991362256478e+00 7.7055702579685432e+00
78 2.1329262703995862e+01 -3.4837560785172088e+00 -5.3380957416712462e+00
122 1.5835982778327621e+01 -3.1604689643331589e+01 2.4277913763165024e+00
135 -1.2517674291589415e+01 -4.0758391187599297e-01 8.6031188612632263e+00
97 -1.2368805458358286e+01 -3.6838249666880973e-01 6.0958811113664102e-01
110 2.5701005800016321e+00 4.8420374320906836e+00 -1.8403607808917645e+01
47 2.5039100441519203e+01 -4.3770589651250171e+00 -2.1151785024680073e+01
131 -1.0102835965386268e+01 -4.5997263243921207e+00 -1.3833170663752508e+01
64 -1.2825844464518741e+00 4.0181466235431413e+00 1.1974203936775103e+00
169 -6.9704251704446574e-01 1.4412334110740690e+00 6.3643444210110047e+00
150 -3.9221917133702626e+00 -2.8860978339370993e+00 -2.6866508285953209e+01
156 -1.9268174218637093e+01 1.1238994967350914e+01 -5.7897011949782531e+00
141 -2.1147694999467628e+01 -1.3570613744123824e+01 -9.2826132431297790e+00
