LAMMPS data file via write_data, version 7 Aug 2019, timestep = 2000000

191 atoms
2 atom types

0.0000000000000000e+00 1.2420000000000000e+01 xlo xhi
0.0000000000000000e+00 1.2420000000000000e+01 ylo yhi
0.0000000000000000e+00 1.2420000000000000e+01 zlo zhi

Masses

1 15.999
2 1.008

Atoms # atomic

133 1 7.7428509251994071e-01 3.4659962627449699e+00 2.6691907836052811e+00 2 2 -1
63 2 4.0278047617345338e+00 9.1676953291688246e-01 3.1685971961459107e+00 2 1 -2
135 2 1.4709449880606325e+00 3.4253172911139558e+00 2.0148823586937694e+00 2 2 -1
101 2 3.1732579198367286e+00 3.6490591004870789e+00 1.8048145372764399e-01 0 1 0
129 2 2.6029286926623221e+00 1.0339962629074004e+00 4.0811646898246556e-01 -1 0 2
100 1 2.1758585418888630e+00 3.7165045615460306e+00 1.2170278776974473e-01 0 1 0
65 2 4.6396561567845067e+00 2.2987156857652122e+00 1.2191188105218063e+00 0 1 1
61 1 4.7627625696849867e+00 1.4900585505197053e+00 2.7865399307154708e+00 2 1 -2
110 2 5.1034632278468868e+00 1.8812429807573259e+00 3.5755027145023028e+00 2 1 -2
173 2 8.1955453293042844e+00 2.2314809754037075e+00 1.3913132502537293e+00 -1 1 3
115 1 7.5449605068760723e+00 5.0960172278458860e-01 1.5647282439806622e+00 2 6 1
117 2 6.8447355455514147e+00 1.4367347451870124e-01 2.1364092116852551e+00 2 6 1
116 2 7.2491714840891373e+00 5.9259913851679107e-02 7.3627677624870902e-01 2 6 1
174 2 7.6313679707187987e+00 3.7277126938388054e+00 1.7307525122876746e+00 -1 1 3
64 1 4.6928186320035463e+00 2.8681922648228904e+00 3.8451373366397346e-01 0 1 1
134 2 1.2348872788682742e+01 3.7023883173524061e+00 2.1816687832366832e+00 1 2 -1
172 1 8.4579719044004502e+00 3.2106325942728775e+00 1.4389291713011023e+00 -2 1 3
113 2 1.0077286018638297e+01 3.4174387082093651e+00 9.2325432211334957e-01 -1 0 -2
112 1 1.1026476456392412e+01 3.7090881262574928e+00 7.1880485150015649e-01 -1 0 -2
105 2 1.0238124100724773e+01 4.0205339595792839e+00 3.9209188032640094e+00 -1 -6 -3
75 2 2.5972178001568706e+00 5.5281273142342489e+00 2.7401862030355963e+00 1 -1 0
74 2 2.8755555983370087e+00 7.0089579033862863e+00 3.0060265185663146e+00 1 0 0
73 1 3.0963074771818220e+00 6.2870725186441563e+00 2.4331621603221678e+00 1 -1 0
125 2 1.8187398862808271e+00 7.1438218629308992e+00 1.0735754799597343e+00 0 1 6
124 1 1.0916332637322115e+00 7.6129269448602397e+00 6.5257373602659152e-01 0 1 6
179 2 5.2245240746955437e+00 4.3368864022883393e+00 3.3459643761075730e+00 -2 4 2
180 2 4.6677436797049294e+00 5.6864135672148457e+00 2.6137173403563625e+00 -2 4 2
178 1 5.4530550505264515e+00 5.0456377494024283e+00 2.6956329706435063e+00 -2 4 2
29 2 7.1070034581105395e+00 5.8061552351756536e+00 3.2145158097171604e+00 1 1 0
30 2 7.9094512704380469e+00 6.9807549651206804e+00 2.4653165180907513e+00 1 1 0
28 1 8.0005196298098227e+00 6.2351153650720246e+00 3.0864915169594016e+00 1 1 0
71 2 4.9059416571673422e+00 7.3272552648405194e+00 5.1085438102947939e-02 1 -1 -2
183 2 5.2578506866552681e+00 4.6766517468631301e+00 1.1845282579106031e-01 -1 -3 -1
9 2 1.2056156710428564e+01 7.2621172697753211e+00 1.5078309420497347e+00 0 2 -1
7 1 1.1177510293254915e+01 7.2406987194942927e+00 1.8922166911714851e+00 0 2 -1
8 2 1.1092806564191292e+01 6.5383831431014636e+00 2.5227755471314555e+00 0 2 -1
57 2 1.0835746864530618e+01 6.9878524883906037e+00 1.8870523161351688e-01 1 1 1
104 2 9.4844922264822316e+00 5.3979812393723501e+00 3.5921976303721443e+00 -1 -6 -3
103 1 1.0391206136923003e+01 5.0015553897898455e+00 3.7497796513261124e+00 -1 -6 -3
114 2 1.1033891500173530e+01 4.5960429565630285e+00 3.1722031907278092e-01 -1 0 -2
6 2 1.3992962839537602e+00 1.1181403957207607e+01 7.9923504074994811e-01 1 0 3
126 2 1.2973623537781553e+00 8.5820273401459701e+00 6.6983692572785403e-01 0 1 6
